"","X","gmDate","gmTime","seasTyp","teamAbbr","opptAbbr","teamLoc","teamPF","opptPF","ref"
"307",614,"2012-12-11","20:00","Regular","NO","WAS","Home",28,22,"Derrick Stafford"
"308",616,"2012-12-11","21:30","Regular","CHI","LAC","Home",18,15,"Scott Foster"
"309",618,"2012-12-12","19:00","Regular","IND","CLE","Home",21,28,"Zach Zarba"
"310",620,"2012-12-12","19:00","Regular","ORL","ATL","Home",14,11,"Jason Phillips"
"311",622,"2012-12-12","19:00","Regular","TOR","BKN","Home",25,16,"Courtney Kirkland"
"312",624,"2012-12-12","19:30","Regular","PHI","CHI","Home",24,14,"Bennie Adams"
"313",626,"2012-12-12","19:30","Regular","CHA","LAC","Home",24,16,"Pat Fraher"
"314",628,"2012-12-12","19:30","Regular","MIA","GS","Home",13,14,"Sean Corbin"
"315",630,"2012-12-12","20:00","Regular","OKC","NO","Home",18,26,"Kane Fitzgerald"
"316",632,"2012-12-12","20:00","Regular","MIL","SAC","Home",18,20,"Ken Mauer"
"317",634,"2012-12-12","20:00","Regular","BOS","DAL","Home",22,27,"Joe Crawford"
"318",636,"2012-12-12","20:00","Regular","MIN","DEN","Home",22,30,"Marc Davis"
"319",638,"2012-12-12","20:00","Regular","HOU","WAS","Home",19,20,"Gary Zielinski"
"320",640,"2012-12-12","21:00","Regular","PHO","MEM","Home",13,17,"David Jones"
"321",642,"2012-12-12","22:30","Regular","UTA","SA","Home",16,15,"Mike Callahan"
"322",644,"2012-12-13","19:30","Regular","ATL","CHA","Home",14,18,"Gary Zielinski"
"323",646,"2012-12-13","20:00","Regular","NY","LAL","Home",20,21,"Leroy Richardson"
"324",648,"2012-12-13","22:30","Regular","POR","SA","Home",19,11,"Tony Brothers"
"325",650,"2012-12-14","19:00","Regular","IND","PHI","Home",21,20,"Scott Foster"
"326",652,"2012-12-14","19:00","Regular","WAS","LAL","Home",24,20,"Michael Smith"
"327",654,"2012-12-14","19:00","Regular","TOR","DAL","Home",20,17,"Bennie Adams"
"328",656,"2012-12-14","19:30","Regular","CLE","MIL","Home",22,18,"Ron Garretson"
"329",658,"2012-12-14","19:30","Regular","BKN","DET","Home",24,21,"Leon Wood"
"330",660,"2012-12-14","20:00","Regular","HOU","BOS","Home",16,16,"David Jones"
"331",662,"2012-12-14","20:00","Regular","OKC","SAC","Home",24,19,"Jason Phillips"
"332",664,"2012-12-14","20:00","Regular","NO","MIN","Home",16,12,"Kevin Fehr"
"333",666,"2012-12-14","20:00","Regular","ORL","GS","Home",15,15,"Pat Fraher"
"334",668,"2012-12-14","21:00","Regular","PHO","UTA","Home",16,17,"Sean Corbin"
"335",670,"2012-12-14","22:30","Regular","DEN","MEM","Home",19,28,"Mike Callahan"
"336",672,"2012-12-15","19:00","Regular","ATL","GS","Home",15,25,"Zach Zarba"
"337",674,"2012-12-15","19:30","Regular","NY","CLE","Home",18,23,"Bennie Adams"
"338",676,"2012-12-15","19:30","Regular","CHA","ORL","Home",16,25,"Leroy Richardson"
"339",678,"2012-12-15","19:30","Regular","DET","IND","Home",16,21,"Gary Zielinski"
"340",680,"2012-12-15","19:30","Regular","MIA","WAS","Home",15,18,"Ken Mauer"
"341",682,"2012-12-15","20:00","Regular","MIN","DAL","Home",18,29,"Ron Garretson"
"342",684,"2012-12-15","20:00","Regular","CHI","BKN","Home",17,18,"Marc Davis"
"343",686,"2012-12-15","20:30","Regular","SA","BOS","Home",12,20,"Kevin Fehr"
"344",688,"2012-12-15","20:30","Regular","MIL","LAC","Home",22,22,"Courtney Kirkland"
"345",690,"2012-12-15","21:00","Regular","UTA","MEM","Home",20,16,"Tony Brothers"
"346",692,"2012-12-16","13:00","Regular","TOR","HOU","Home",24,19,"Leon Wood"
"347",694,"2012-12-16","18:00","Regular","PHI","LAL","Home",17,9,"Tom Washington"
"348",696,"2012-12-16","18:00","Regular","SAC","DEN","Home",19,25,"Sean Corbin"
"349",698,"2012-12-16","21:00","Regular","POR","NO","Home",12,15,"Mike Callahan"
"350",700,"2012-12-17","19:00","Regular","ORL","MIN","Home",22,15,"Ken Mauer"
"351",702,"2012-12-17","19:30","Regular","DET","LAC","Home",17,15,"David Jones"
"352",704,"2012-12-17","19:30","Regular","NY","HOU","Home",18,16,"Ron Garretson"
"353",706,"2012-12-17","20:00","Regular","MEM","CHI","Home",19,21,"Kevin Fehr"
"354",708,"2012-12-17","20:00","Regular","OKC","SA","Home",21,19,"Courtney Kirkland"
"355",710,"2012-12-17","21:00","Regular","PHO","SAC","Home",17,17,"Tony Brothers"
"356",712,"2012-12-18","19:00","Regular","WAS","ATL","Home",24,20,"Joe Crawford"
"357",714,"2012-12-18","19:00","Regular","CLE","TOR","Home",26,24,"Michael Smith"
"358",716,"2012-12-18","19:30","Regular","BKN","UTA","Home",19,24,"Monty McCutchen"
"359",718,"2012-12-18","19:30","Regular","MIA","MIN","Home",18,21,"Dan Crawford"
"360",720,"2012-12-18","20:00","Regular","CHI","BOS","Home",15,18,"Leon Wood"
"361",722,"2012-12-18","20:00","Regular","MIL","IND","Home",29,22,"Pat Fraher"
"362",724,"2012-12-18","20:30","Regular","DAL","PHI","Home",13,21,"Marc Davis"
"363",726,"2012-12-18","21:00","Regular","DEN","SA","Home",17,25,"Gary Zielinski"
"364",728,"2012-12-18","22:30","Regular","LAL","CHA","Home",18,23,"Sean Corbin"
"365",730,"2012-12-18","22:30","Regular","GS","NO","Home",15,24,"Scott Foster"
"366",732,"2012-12-19","19:00","Regular","IND","UTA","Home",26,23,"Brent Barnaky"
"367",734,"2012-12-19","19:00","Regular","NY","BKN","Home",11,16,"Kevin Fehr"
"368",736,"2012-12-19","19:00","Regular","TOR","DET","Home",24,19,"Mike Callahan"
"369",738,"2012-12-19","19:00","Regular","ORL","WAS","Home",12,21,"Dan Crawford"
"370",740,"2012-12-19","19:30","Regular","BOS","CLE","Home",24,22,"Zach Zarba"
"371",742,"2012-12-19","19:30","Regular","ATL","OKC","Home",19,16,"Bennie Adams"
"372",744,"2012-12-19","20:00","Regular","HOU","PHI","Home",20,21,"Courtney Kirkland"
"373",746,"2012-12-19","21:00","Regular","PHO","CHA","Home",22,11,"Bill Kennedy"
"374",748,"2012-12-19","21:30","Regular","MEM","MIL","Home",17,19,"Michael Smith"
"375",750,"2012-12-19","22:00","Regular","SAC","GS","Home",18,27,"Rodney Mott"
"376",752,"2012-12-19","22:30","Regular","LAC","NO","Home",21,18,"Leroy Richardson"
"377",754,"2012-12-20","19:00","Regular","MIN","OKC","Home",19,24,"Pat Fraher"
"378",756,"2012-12-20","21:30","Regular","DAL","MIA","Home",17,14,"Courtney Kirkland"
"379",758,"2012-12-20","22:00","Regular","POR","DEN","Home",21,20,"Scott Foster"
"380",760,"2012-12-21","19:00","Regular","PHI","ATL","Home",11,15,"Mike Callahan"
"381",762,"2012-12-21","19:00","Regular","TOR","ORL","Home",20,15,"Sean Corbin"
"382",764,"2012-12-21","19:30","Regular","BOS","MIL","Home",22,15,"Ken Mauer"
"383",766,"2012-12-21","19:30","Regular","NY","CHI","Home",25,25,"Zach Zarba"
"384",768,"2012-12-21","19:30","Regular","CLE","IND","Home",22,21,"Jason Phillips"
"385",770,"2012-12-21","19:30","Regular","DET","WAS","Home",18,20,"Michael Smith"
"386",772,"2012-12-21","20:00","Regular","MEM","DAL","Home",16,19,"Gary Zielinski"
"387",774,"2012-12-21","20:30","Regular","SA","NO","Home",12,18,"David Jones"
"388",776,"2012-12-21","22:30","Regular","GS","CHA","Home",24,17,"Leroy Richardson"
"389",778,"2012-12-21","22:30","Regular","LAC","SAC","Home",17,25,"Leroy Richardson"
"390",780,"2012-12-22","19:00","Regular","ATL","CHI","Home",9,14,"Ed Malloy"
"391",782,"2012-12-22","19:00","Regular","WAS","DET","Home",18,25,"Zach Zarba"
"392",784,"2012-12-22","19:30","Regular","MIA","UTA","Home",19,18,"Kevin Fehr"
"393",786,"2012-12-22","20:00","Regular","HOU","MEM","Home",13,19,"Derrick Stafford"
"394",788,"2012-12-22","20:00","Regular","NO","IND","Home",24,21,"Gary Zielinski"
"395",790,"2012-12-22","20:30","Regular","MIL","CLE","Home",15,26,"Joe Crawford"
"396",792,"2012-12-22","21:00","Regular","DEN","CHA","Home",21,16,"Rodney Mott"
"397",794,"2012-12-22","22:00","Regular","POR","PHO","Home",12,18,"Leroy Richardson"
"398",796,"2012-12-22","22:30","Regular","GS","LAL","Home",22,20,"Bill Kennedy"
"399",798,"2012-12-23","15:00","Regular","BKN","PHI","Home",11,22,"Pat Fraher"
"400",800,"2012-12-23","17:00","Regular","NY","MIN","Home",20,22,"Sean Corbin"
"401",802,"2012-12-23","18:00","Regular","ORL","UTA","Home",22,17,"David Jones"
"402",804,"2012-12-23","19:00","Regular","SA","DAL","Home",22,18,"Tony Brothers"
"403",806,"2012-12-23","20:00","Regular","PHO","LAC","Home",21,19,"Rodney Mott"
"404",808,"2012-12-23","21:00","Regular","SAC","POR","Home",18,17,"Bennie Adams"
"405",810,"2012-12-25","12:00","Regular","BKN","BOS","Home",22,25,"Leroy Richardson"
"406",812,"2012-12-25","15:00","Regular","LAL","NY","Home",17,25,"Bennie Adams"
"407",814,"2012-12-25","17:30","Regular","MIA","OKC","Home",26,25,"Tony Brown"
"408",816,"2012-12-25","20:00","Regular","CHI","HOU","Home",19,21,"David Guthrie"
"409",818,"2012-12-25","22:30","Regular","LAC","DEN","Home",21,16,"Courtney Kirkland"
"410",820,"2012-12-26","19:00","Regular","WAS","CLE","Home",21,16,"Scott Foster"
"411",822,"2012-12-26","19:00","Regular","CHA","MIA","Home",22,25,"Sean Corbin"
"412",824,"2012-12-26","19:00","Regular","ORL","NO","Home",17,17,"Scott Wall"
"413",826,"2012-12-26","19:30","Regular","ATL","DET","Home",18,23,"Jason Phillips"
"414",828,"2012-12-26","20:00","Regular","MEM","PHI","Home",18,15,"Tony Brothers"
"415",830,"2012-12-26","20:00","Regular","MIL","BKN","Home",20,18,"Ed Malloy"
"416",832,"2012-12-26","20:00","Regular","MIN","HOU","Home",12,19,"Michael Smith"
"417",834,"2012-12-26","20:30","Regular","SA","TOR","Home",16,19,"Ron Garretson"
"418",836,"2012-12-26","21:00","Regular","PHO","NY","Home",12,17,"Gary Zielinski"
"419",838,"2012-12-26","21:00","Regular","DEN","LAL","Home",23,23,"Joe Crawford"
"420",840,"2012-12-26","21:00","Regular","UTA","GS","Home",17,18,"Courtney Kirkland"
"421",842,"2012-12-26","22:00","Regular","POR","SAC","Home",17,18,"Kevin Fehr"
"422",844,"2012-12-27","20:00","Regular","OKC","DAL","Home",18,19,"Ron Garretson"
"423",846,"2012-12-27","22:30","Regular","LAC","BOS","Home",18,23,"Marc Davis"
"424",848,"2012-12-28","19:00","Regular","WAS","ORL","Home",14,13,"Leroy Richardson"
"425",850,"2012-12-28","19:00","Regular","IND","PHO","Home",22,26,"Monty McCutchen"
"426",852,"2012-12-28","19:30","Regular","BKN","CHA","Home",24,23,"John Goble"
"427",854,"2012-12-28","19:30","Regular","CLE","ATL","Home",16,15,"Bill Kennedy"
"428",856,"2012-12-28","19:30","Regular","DET","MIA","Home",20,16,"Zach Zarba"
"429",858,"2012-12-28","20:00","Regular","NO","TOR","Home",23,22,"Tony Brothers"
"430",860,"2012-12-28","20:30","Regular","DAL","DEN","Home",15,24,"Scott Foster"
"431",862,"2012-12-28","20:30","Regular","SA","HOU","Home",21,22,"Jason Phillips"
"432",864,"2012-12-28","21:00","Regular","UTA","LAC","Home",32,29,"Gary Zielinski"
"433",866,"2012-12-28","22:00","Regular","SAC","NY","Home",19,16,"Pat Fraher"
"434",868,"2012-12-28","22:30","Regular","GS","PHI","Home",19,19,"Kevin Fehr"
"435",870,"2012-12-28","22:30","Regular","LAL","POR","Home",15,23,"Courtney Kirkland"
"436",872,"2012-12-29","19:00","Regular","CHA","NO","Home",17,20,"Leon Wood"
"437",874,"2012-12-29","19:00","Regular","ATL","IND","Home",23,15,"Scott Foster"
"438",876,"2012-12-29","19:00","Regular","ORL","TOR","Home",13,18,"Michael Smith"
"439",878,"2012-12-29","19:30","Regular","BKN","CLE","Home",16,24,"Tom Washington"
"440",880,"2012-12-29","20:00","Regular","MEM","DEN","Home",17,17,"Ron Garretson"
"441",882,"2012-12-29","20:00","Regular","MIN","PHO","Home",14,23,"Zach Zarba"
"442",884,"2012-12-29","20:00","Regular","HOU","OKC","Home",19,18,"Bennie Adams"
"443",886,"2012-12-29","20:00","Regular","CHI","WAS","Home",22,16,"Scott Wall"
"444",888,"2012-12-29","20:30","Regular","MIL","MIA","Home",19,17,"Leroy Richardson"
"445",890,"2012-12-29","22:00","Regular","POR","PHI","Home",14,14,"Marc Davis"
"446",892,"2012-12-29","22:30","Regular","GS","BOS","Home",22,15,"Gary Zielinski"
"447",894,"2012-12-30","19:30","Regular","DET","MIL","Home",13,18,"Tony Brothers"
"448",896,"2012-12-30","19:30","Regular","DAL","SA","Home",21,9,"Sean Corbin"
"449",898,"2012-12-30","21:00","Regular","SAC","BOS","Home",21,23,"David Jones"
"450",900,"2012-12-30","21:30","Regular","LAC","UTA","Home",26,25,"Kevin Fehr"
"451",902,"2012-12-31","15:00","Regular","CHI","CHA","Home",31,19,"Zach Zarba"
"452",904,"2012-12-31","15:00","Regular","IND","MEM","Home",19,22,"Rodney Mott"
"453",906,"2012-12-31","17:00","Regular","ORL","MIA","Home",24,17,"Scott Foster"
"454",908,"2012-12-31","19:00","Regular","HOU","ATL","Home",11,16,"Ron Garretson"
"455",910,"2012-12-31","19:00","Regular","SA","BKN","Home",16,18,"Bennie Adams"
"456",912,"2012-12-31","20:00","Regular","OKC","PHO","Home",15,20,"Tony Brothers"
"457",914,"2013-01-01","18:00","Regular","WAS","DAL","Home",23,25,"Rodney Mott"
"458",916,"2013-01-01","19:30","Regular","DET","SAC","Home",15,20,"Leroy Richardson"
"459",918,"2013-01-01","19:30","Regular","NY","POR","Home",19,22,"Gary Zielinski"
"460",920,"2013-01-01","20:00","Regular","NO","ATL","Home",17,11,"Courtney Kirkland"
"461",922,"2013-01-01","21:00","Regular","DEN","LAC","Home",26,18,"David Jones"
"462",924,"2013-01-01","22:30","Regular","LAL","PHI","Home",17,22,"Leon Wood"
"463",926,"2013-01-02","19:00","Regular","ORL","CHI","Home",22,16,"Tony Brothers"
"464",928,"2013-01-02","19:00","Regular","CLE","SAC","Home",20,19,"Scott Foster"
"465",930,"2013-01-02","19:00","Regular","TOR","POR","Home",20,18,"Scott Wall"
"466",932,"2013-01-02","19:00","Regular","IND","WAS","Home",14,25,"Sean Corbin"
"467",934,"2013-01-02","19:30","Regular","BOS","MEM","Home",22,17,"Leroy Richardson"
"468",936,"2013-01-02","19:30","Regular","MIA","DAL","Home",16,24,"Mark Ayotte"
"469",938,"2013-01-02","20:00","Regular","HOU","NO","Home",16,20,"Michael Smith"
"470",940,"2013-01-02","20:00","Regular","OKC","BKN","Home",23,13,"Courtney Kirkland"
"471",942,"2013-01-02","20:00","Regular","MIL","SA","Home",16,23,"Pat Fraher"
"472",944,"2013-01-02","21:00","Regular","PHO","PHI","Home",16,18,"Ken Mauer"
"473",946,"2013-01-02","21:00","Regular","UTA","MIN","Home",26,18,"Tony Brown"
"474",948,"2013-01-02","22:30","Regular","GS","LAC","Home",27,18,"Tom Washington"
"475",950,"2013-01-03","19:30","Regular","NY","SA","Home",18,11,"Rodney Mott"
"476",952,"2013-01-03","21:00","Regular","DEN","MIN","Home",26,17,"Jason Phillips"
"477",954,"2013-01-04","19:00","Regular","CHA","CLE","Home",24,22,"Pat Fraher"
"478",956,"2013-01-04","19:00","Regular","TOR","SAC","Home",27,24,"Zach Zarba"
"479",958,"2013-01-04","19:00","Regular","WAS","BKN","Home",26,28,"Joe Crawford"
"480",960,"2013-01-04","19:30","Regular","MIA","CHI","Home",22,20,"Leroy Richardson"
"481",962,"2013-01-04","19:30","Regular","DET","ATL","Home",17,20,"Kevin Fehr"
"482",964,"2013-01-04","20:00","Regular","OKC","PHI","Home",12,19,"Matt Boland"
"483",966,"2013-01-04","20:00","Regular","BOS","IND","Home",28,15,"Courtney Kirkland"
"484",968,"2013-01-04","20:00","Regular","MEM","POR","Home",18,14,"Sean Corbin"
"485",970,"2013-01-04","20:30","Regular","MIL","HOU","Home",21,20,"Scott Foster"
"486",972,"2013-01-04","21:00","Regular","PHO","UTA","Home",18,16,"Ron Garretson"
"487",974,"2013-01-04","22:30","Regular","LAC","LAL","Home",31,22,"Tony Brown"
"488",976,"2013-01-05","19:00","Regular","IND","MIL","Home",18,14,"Michael Smith"
"489",978,"2013-01-05","19:00","Regular","ATL","BOS","Home",19,15,"Rodney Mott"
"490",980,"2013-01-05","19:00","Regular","ORL","NY","Home",19,19,"Leon Wood"
"491",982,"2013-01-05","19:30","Regular","BKN","SAC","Home",19,16,"David Jones"
"492",984,"2013-01-05","19:30","Regular","CLE","HOU","Home",25,23,"Tony Brothers"
"493",986,"2013-01-05","20:00","Regular","MIN","POR","Home",13,22,"Kevin Fehr"
"494",988,"2013-01-05","20:30","Regular","SA","PHI","Home",17,17,"Leroy Richardson"
"495",990,"2013-01-05","20:30","Regular","DAL","NO","Home",20,10,"Pat Fraher"
"496",992,"2013-01-05","21:00","Regular","DEN","UTA","Home",22,28,"Bennie Adams"
"497",994,"2013-01-05","22:30","Regular","LAC","GS","Home",21,17,"Ken Mauer"
"498",996,"2013-01-06","13:00","Regular","TOR","OKC","Home",18,20,"Gary Zielinski"
"499",998,"2013-01-06","18:00","Regular","MIA","WAS","Home",12,15,"Leon Wood"
"500",1000,"2013-01-06","19:30","Regular","DET","CHA","Home",27,20,"Joe Crawford"
"501",1002,"2013-01-06","20:00","Regular","PHO","MEM","Home",21,19,"Tom Washington"
"502",1004,"2013-01-06","21:30","Regular","LAL","DEN","Home",20,21,"Ron Garretson"
"503",1006,"2013-01-07","19:00","Regular","WAS","OKC","Home",20,14,"Ed Malloy"
"504",1008,"2013-01-07","19:30","Regular","NY","BOS","Home",21,21,"Tony Brothers"
"505",1010,"2013-01-07","20:00","Regular","CHI","CLE","Home",21,24,"Jason Phillips"
"506",1012,"2013-01-07","20:00","Regular","NO","SA","Home",15,15,"Scott Wall"
"507",1014,"2013-01-07","21:00","Regular","UTA","DAL","Home",22,26,"Sean Corbin"
"508",1016,"2013-01-07","22:00","Regular","SAC","MEM","Home",19,24,"Ken Mauer"
"509",1018,"2013-01-07","22:00","Regular","POR","ORL","Home",14,24,"Scott Foster"
"510",1020,"2013-01-08","19:00","Regular","IND","MIA","Home",21,21,"Pat Fraher"
"511",1022,"2013-01-08","19:00","Regular","PHI","BKN","Home",16,15,"Leon Wood"
"512",1024,"2013-01-08","20:00","Regular","MIN","ATL","Home",16,23,"Courtney Kirkland"
"513",1026,"2013-01-08","20:00","Regular","HOU","LAL","Home",15,21,"Bill Spooner"
"514",1028,"2013-01-08","20:00","Regular","MIL","PHO","Home",18,22,"Dan Crawford"
"515",1030,"2013-01-09","19:00","Regular","TOR","PHI","Home",16,14,"Courtney Kirkland"
"516",1032,"2013-01-09","19:00","Regular","CLE","ATL","Home",13,17,"Tony Brown"
"517",1034,"2013-01-09","19:00","Regular","CHA","UTA","Home",20,22,"Michael Smith"
"518",1036,"2013-01-09","19:30","Regular","BOS","PHO","Home",15,18,"Jason Phillips"
"519",1038,"2013-01-09","20:00","Regular","CHI","MIL","Home",18,18,"Marc Davis"
"520",1040,"2013-01-09","20:00","Regular","SA","LAL","Home",14,14,"Bill Kennedy"
"521",1042,"2013-01-09","20:00","Regular","NO","HOU","Home",17,20,"Kevin Fehr"
"522",1044,"2013-01-09","20:00","Regular","OKC","MIN","Home",25,18,"Zach Zarba"
"523",1046,"2013-01-09","21:00","Regular","DEN","ORL","Home",7,27,"Ken Mauer"
"524",1048,"2013-01-09","22:30","Regular","GS","MEM","Home",21,17,"Bennie Adams"
"525",1050,"2013-01-09","22:30","Regular","LAC","DAL","Home",16,17,"Scott Foster"
"526",1052,"2013-01-10","20:00","Regular","IND","NY","Home",19,18,"Derrick Stafford"
"527",1054,"2013-01-10","22:00","Regular","SAC","DAL","Home",29,24,"Leroy Richardson"
"528",1056,"2013-01-10","22:30","Regular","POR","MIA","Home",15,21,"Gary Zielinski"
"529",1058,"2013-01-11","19:00","Regular","TOR","CHA","Home",22,14,"Kevin Fehr"
"530",1060,"2013-01-11","19:30","Regular","ATL","UTA","Home",18,22,"Zach Zarba"
"531",1062,"2013-01-11","19:30","Regular","BOS","HOU","Home",29,21,"Tony Brown"
"532",1064,"2013-01-11","19:30","Regular","BKN","PHO","Home",15,30,"Rodney Mott"
"533",1066,"2013-01-11","20:00","Regular","NY","CHI","Home",28,23,"Pat Fraher"
"534",1068,"2013-01-11","20:00","Regular","MEM","SA","Home",21,21,"Dan Crawford"
"535",1070,"2013-01-11","20:00","Regular","NO","MIN","Home",26,13,"Eric Lewis"
"536",1072,"2013-01-11","20:30","Regular","MIL","DET","Home",19,13,"Jason Phillips"
"537",1074,"2013-01-11","21:00","Regular","DEN","CLE","Home",21,30,"Bennett Salvatore"
"538",1076,"2013-01-11","22:30","Regular","LAL","OKC","Home",19,22,"Scott Foster"
"539",1078,"2013-01-11","22:30","Regular","GS","POR","Home",16,14,"Courtney Kirkland"
"540",1080,"2013-01-12","15:30","Regular","LAC","ORL","Home",15,12,"Tony Brothers"
"541",1082,"2013-01-12","19:00","Regular","IND","CHA","Home",21,20,"Bill Spooner"
"542",1084,"2013-01-12","19:00","Regular","WAS","ATL","Home",27,20,"Tom Washington"
"543",1086,"2013-01-12","19:30","Regular","DET","UTA","Home",22,22,"Scott Wall"
"544",1088,"2013-01-12","19:30","Regular","PHI","HOU","Home",18,18,"Ken Mauer"
"545",1090,"2013-01-12","20:00","Regular","CHI","PHO","Home",18,20,"Kevin Fehr"
"546",1092,"2013-01-12","21:00","Regular","DAL","MEM","Home",22,15,"Marc Davis"
"547",1094,"2013-01-12","22:00","Regular","SAC","MIA","Home",19,19,"Ron Garretson"
"548",1096,"2013-01-13","12:00","Regular","NY","NO","Home",21,23,"David Jones"
"549",1098,"2013-01-13","13:00","Regular","TOR","MIL","Home",21,25,"Rodney Mott"
"550",1100,"2013-01-13","18:00","Regular","BKN","IND","Home",15,21,"Jason Phillips"
"551",1102,"2013-01-13","19:00","Regular","SA","MIN","Home",19,10,"Marc Davis"
"552",1104,"2013-01-13","20:00","Regular","DEN","GS","Home",16,24,"Leon Wood"
"553",1106,"2013-01-13","21:00","Regular","POR","OKC","Home",18,19,"Leroy Richardson"
"554",1108,"2013-01-13","21:30","Regular","LAL","CLE","Home",13,21,"Courtney Kirkland"
"555",1110,"2013-01-14","19:00","Regular","WAS","ORL","Home",21,16,"Bill Kennedy"
"556",1112,"2013-01-14","19:30","Regular","BOS","CHA","Home",21,20,"Bennie Adams"
